date,season,team,opponent,is_home,team_score,opp_score,target_win
2021-05-22,2021,ARI,COL,0,6,7,0
2021-05-22,2021,NYN,MIA,0,1,3,0
2021-05-22,2021,BOS,PHI,0,4,3,1
2021-05-22,2021,SEA,SDN,0,4,6,0
2021-05-22,2021,LAN,SFN,0,6,3,1
2021-05-22,2021,CHN,SLN,0,1,2,0
2021-05-22,2021,BAL,WAS,0,9,12,0
2021-05-22,2021,OAK,ANA,0,6,2,1
2021-05-22,2021,MIN,CLE,0,3,5,0
2021-05-22,2021,DET,KCA,0,5,7,0
2021-05-22,2021,CHA,NYA,0,0,7,0
2021-05-22,2021,HOU,TEX,0,4,8,0
2021-05-22,2021,TBA,TOR,0,3,1,1
2021-05-23,2021,PIT,ATL,0,1,7,0
2021-05-23,2021,MIL,CIN,0,9,4,1
2021-05-23,2021,ARI,COL,0,3,4,0
2021-05-23,2021,NYN,MIA,0,1,5,0
2021-05-23,2021,BOS,PHI,0,2,6,0
2021-05-23,2021,SEA,SDN,0,2,9,0
2021-05-23,2021,LAN,SFN,0,11,5,1
2021-05-23,2021,CHN,SLN,0,2,1,1
2021-05-23,2021,BAL,WAS,0,5,6,0
2021-05-23,2021,OAK,ANA,0,5,6,0
2021-05-23,2021,MIN,CLE,0,8,5,1
2021-05-23,2021,DET,KCA,0,2,3,0
2021-05-23,2021,CHA,NYA,0,4,5,0
2021-05-23,2021,HOU,TEX,0,2,3,0
2021-05-23,2021,TBA,TOR,0,6,4,1
2021-05-24,2021,PHI,MIA,0,6,9,0
2021-05-24,2021,SDN,MIL,0,3,5,0
2021-05-24,2021,COL,NYN,0,3,2,1
2021-05-24,2021,SLN,CHA,0,1,5,0
2021-05-24,2021,CLE,DET,0,6,5,1
2021-05-24,2021,BAL,MIN,0,3,8,0
2021-05-24,2021,SEA,OAK,0,4,2,1
2021-05-24,2021,TBA,TOR,0,14,8,1
2021-05-25,2021,SFN,ARI,0,8,0,1
2021-05-25,2021,PHI,MIA,0,2,0,1
2021-05-25,2021,SDN,MIL,0,7,1,1
2021-05-25,2021,COL,NYN,0,1,3,0
2021-05-25,2021,CHN,PIT,0,4,3,1
2021-05-25,2021,CIN,WAS,0,2,1,1
2021-05-25,2021,TEX,ANA,0,5,11,0
2021-05-25,2021,ATL,BOS,0,3,1,1
2021-05-25,2021,SLN,CHA,0,3,8,0
2021-05-25,2021,CLE,DET,0,4,1,1
2021-05-25,2021,LAN,HOU,0,9,2,1
2021-05-25,2021,BAL,MIN,0,4,7,0
2021-05-25,2021,TOR,NYA,0,6,2,1
2021-05-25,2021,SEA,OAK,0,4,3,1
2021-05-25,2021,KCA,TBA,0,2,1,1
2021-05-26,2021,SFN,ARI,0,5,4,1
2021-05-26,2021,PHI,MIA,0,2,4,0
2021-05-26,2021,SDN,MIL,0,2,1,1
2021-05-26,2021,CHN,PIT,0,4,1,1
2021-05-26,2021,CIN,WAS,0,3,5,0
2021-05-26,2021,TEX,ANA,0,8,9,0
2021-05-26,2021,ATL,BOS,0,5,9,0
2021-05-26,2021,SLN,CHA,0,4,0,1
2021-05-26,2021,CLE,DET,0,0,1,0
2021-05-26,2021,LAN,HOU,0,2,5,0
2021-05-26,2021,BAL,MIN,0,2,3,0
2021-05-26,2021,SEA,OAK,0,3,6,0
2021-05-26,2021,KCA,TBA,0,1,2,0
2021-05-27,2021,SLN,ARI,0,5,4,1
2021-05-27,2021,SFN,LAN,0,3,4,0
2021-05-27,2021,PHI,MIA,0,3,2,1
2021-05-27,2021,SDN,MIL,0,5,6,0
2021-05-27,2021,COL,NYN,0,0,1,0
2021-05-27,2021,COL,NYN,0,2,4,0
2021-05-27,2021,CHN,PIT,0,5,3,1
2021-05-27,2021,CIN,WAS,0,3,0,1
2021-05-27,2021,BAL,CHA,0,1,5,0
2021-05-27,2021,CLE,DET,0,5,2,1
2021-05-27,2021,TOR,NYA,0,2,0,1
2021-05-27,2021,TOR,NYA,0,3,5,0
2021-05-27,2021,ANA,OAK,0,0,5,0
2021-05-27,2021,TEX,SEA,0,0,5,0
2021-05-27,2021,KCA,TBA,0,2,7,0
2021-05-28,2021,SLN,ARI,0,8,6,1
2021-05-28,2021,CIN,CHN,0,0,1,0
2021-05-28,2021,SFN,LAN,0,8,5,1
2021-05-28,2021,MIA,BOS,0,2,5,0
2021-05-28,2021,TOR,CLE,0,11,2,1
2021-05-28,2021,NYA,DET,0,2,3,0
2021-05-28,2021,SDN,HOU,0,10,3,1
2021-05-28,2021,KCA,MIN,0,8,3,1
2021-05-28,2021,ANA,OAK,0,1,3,0
2021-05-28,2021,TEX,SEA,0,2,3,0
2021-05-29,2021,SLN,ARI,0,7,4,1
2021-05-29,2021,CIN,CHN,0,2,10,0
2021-05-29,2021,SFN,LAN,0,11,6,1
2021-05-29,2021,ATL,NYN,0,2,13,0
2021-05-29,2021,COL,PIT,0,0,7,0
2021-05-29,2021,COL,PIT,0,0,4,0
2021-05-29,2021,MIL,WAS,0,4,1,1
2021-05-29,2021,MIL,WAS,0,6,2,1
2021-05-29,2021,MIA,BOS,0,1,3,0
2021-05-29,2021,BAL,CHA,0,4,7,0
2021-05-29,2021,BAL,CHA,0,1,3,0
2021-05-29,2021,NYA,DET,0,1,6,0
2021-05-29,2021,SDN,HOU,0,11,8,1
2021-05-29,2021,KCA,MIN,0,5,6,0
2021-05-29,2021,ANA,OAK,0,4,0,1
2021-05-29,2021,TEX,SEA,0,2,3,0
2021-05-29,2021,PHI,TBA,0,3,5,0
2021-05-30,2021,SLN,ARI,0,2,9,0
2021-05-30,2021,CIN,CHN,0,5,1,1
2021-05-30,2021,SFN,LAN,0,5,4,1
2021-05-30,2021,COL,PIT,0,4,3,1
2021-05-30,2021,MIL,WAS,0,3,0,1
2021-05-30,2021,BAL,CHA,0,1,3,0
2021-05-30,2021,TOR,CLE,0,4,1,1
2021-05-30,2021,TOR,CLE,0,5,6,0
2021-05-30,2021,NYA,DET,0,2,6,0
2021-05-30,2021,SDN,HOU,0,4,7,0
2021-05-30,2021,KCA,MIN,0,6,3,1
2021-05-30,2021,ANA,OAK,0,4,2,1
2021-05-30,2021,TEX,SEA,0,2,4,0
2021-05-30,2021,PHI,TBA,0,2,6,0
2021-05-31,2021,NYN,ARI,0,6,2,1
2021-05-31,2021,WAS,ATL,0,3,5,0
2021-05-31,2021,SDN,CHN,0,2,7,0
2021-05-31,2021,PHI,CIN,0,1,11,0
2021-05-31,2021,SLN,LAN,0,4,9,0
2021-05-31,2021,DET,MIL,0,2,3,0
2021-05-31,2021,ANA,SFN,0,1,6,0
2021-05-31,2021,MIN,BAL,0,3,2,1
2021-05-31,2021,CHA,CLE,0,8,6,1
2021-05-31,2021,CHA,CLE,0,1,3,0
2021-05-31,2021,BOS,HOU,0,2,11,0
2021-05-31,2021,PIT,KCA,0,3,7,0
2021-05-31,2021,TBA,NYA,0,3,1,1
2021-05-31,2021,OAK,SEA,0,5,6,0
2021-06-01,2021,NYN,ARI,0,5,6,0
2021-06-01,2021,WAS,ATL,0,11,6,1
2021-06-01,2021,SDN,CHN,0,3,4,0
2021-06-01,2021,PHI,CIN,0,17,3,1
2021-06-01,2021,TEX,COL,0,2,3,0
2021-06-01,2021,SLN,LAN,0,3,2,1
2021-06-01,2021,DET,MIL,0,10,7,1
2021-06-01,2021,ANA,SFN,0,8,1,1
2021-06-01,2021,MIN,BAL,0,4,7,0
2021-06-01,2021,CHA,CLE,0,5,6,0
2021-06-01,2021,BOS,HOU,0,1,5,0
2021-06-01,2021,PIT,KCA,0,5,10,0
2021-06-01,2021,TBA,NYA,0,3,5,0
2021-06-01,2021,OAK,SEA,0,12,6,1
2021-06-01,2021,MIA,TOR,0,1,5,0
2021-06-02,2021,NYN,ARI,0,7,6,1
2021-06-02,2021,WAS,ATL,0,5,3,1
2021-06-02,2021,SDN,CHN,0,1,6,0
2021-06-02,2021,TEX,COL,0,3,6,0
2021-06-02,2021,SLN,LAN,0,3,14,0
2021-06-02,2021,MIN,BAL,0,3,6,0
2021-06-02,2021,BOS,HOU,0,1,2,0
2021-06-02,2021,TBA,NYA,0,3,4,0
2021-06-02,2021,OAK,SEA,0,6,0,1
2021-06-02,2021,MIA,TOR,0,5,6,0
2021-06-03,2021,WAS,ATL,0,1,5,0
2021-06-03,2021,TEX,COL,0,6,11,0
2021-06-03,2021,ARI,MIL,0,4,7,0
2021-06-03,2021,MIA,PIT,0,3,5,0
2021-06-03,2021,NYN,SDN,0,3,4,0
2021-06-03,2021,CHN,SFN,0,2,7,0
2021-06-03,2021,CIN,SLN,0,4,2,1
2021-06-03,2021,SEA,ANA,0,6,2,1
2021-06-03,2021,DET,CHA,0,1,4,0
2021-06-03,2021,BOS,HOU,0,5,1,1
2021-06-03,2021,MIN,KCA,0,5,6,0
2021-06-03,2021,TBA,NYA,0,9,2,1
2021-06-04,2021,LAN,ATL,0,9,5,1
2021-06-04,2021,OAK,COL,0,9,5,1
2021-06-04,2021,ARI,MIL,0,1,5,0
2021-06-04,2021,WAS,PHI,0,2,1,1
2021-06-04,2021,MIA,PIT,0,2,9,0
2021-06-04,2021,NYN,SDN,0,0,2,0
2021-06-04,2021,CHN,SFN,0,5,8,0
2021-06-04,2021,CIN,SLN,0,6,4,1
2021-06-04,2021,SEA,ANA,0,2,3,0
2021-06-04,2021,CLE,BAL,0,1,3,0
2021-06-04,2021,DET,CHA,0,8,9,0
2021-06-04,2021,MIN,KCA,0,5,14,0
2021-06-04,2021,BOS,NYA,0,5,2,1
2021-06-04,2021,TBA,TEX,0,4,5,0
2021-06-04,2021,HOU,TOR,0,13,1,1
2021-06-05,2021,LAN,ATL,0,4,6,0
2021-06-05,2021,OAK,COL,0,6,3,1
2021-06-05,2021,ARI,MIL,0,5,7,0
2021-06-05,2021,WAS,PHI,0,2,5,0
2021-06-05,2021,MIA,PIT,0,7,8,0
2021-06-05,2021,NYN,SDN,0,4,0,1
2021-06-05,2021,CHN,SFN,0,3,4,0
2021-06-05,2021,CIN,SLN,0,5,2,1
2021-06-05,2021,SEA,ANA,0,5,12,0
2021-06-05,2021,CLE,BAL,0,10,4,1
2021-06-05,2021,DET,CHA,0,4,3,1
2021-06-05,2021,MIN,KCA,0,5,4,1
2021-06-05,2021,BOS,NYA,0,7,3,1
2021-06-05,2021,TBA,TEX,0,3,0,1
2021-06-05,2021,HOU,TOR,0,2,6,0
2021-06-06,2021,LAN,ATL,0,2,4,0
2021-06-06,2021,OAK,COL,0,1,3,0
2021-06-06,2021,ARI,MIL,0,0,2,0
2021-06-06,2021,WAS,PHI,0,6,12,0
2021-06-06,2021,MIA,PIT,0,3,1,1
2021-06-06,2021,NYN,SDN,0,6,2,1
2021-06-06,2021,CHN,SFN,0,4,3,1
2021-06-06,2021,CIN,SLN,0,8,7,1
2021-06-06,2021,SEA,ANA,0,9,5,1
2021-06-06,2021,CLE,BAL,0,5,18,0
2021-06-06,2021,DET,CHA,0,0,3,0
2021-06-06,2021,MIN,KCA,0,2,1,1
2021-06-06,2021,BOS,NYA,0,6,5,1
2021-06-06,2021,TBA,TEX,0,7,1,1
2021-06-06,2021,HOU,TOR,0,6,3,1
2021-06-07,2021,CHN,SDN,0,4,9,0
2021-06-07,2021,KCA,ANA,0,3,8,0
2021-06-07,2021,MIA,BOS,0,3,5,0
2021-06-08,2021,MIL,CIN,0,5,1,1
2021-06-08,2021,COL,MIA,0,2,6,0
2021-06-08,2021,ATL,PHI,0,9,5,1
2021-06-08,2021,LAN,PIT,0,5,3,1
2021-06-08,2021,CHN,SDN,0,7,1,1
2021-06-08,2021,CLE,SLN,0,10,1,1
2021-06-08,2021,KCA,ANA,0,1,8,0
2021-06-08,2021,NYN,BAL,0,3,10,0
2021-06-08,2021,HOU,BOS,0,7,1,1
2021-06-08,2021,TOR,CHA,0,1,6,0
2021-06-08,2021,SEA,DET,0,3,5,0
2021-06-08,2021,NYA,MIN,0,8,4,1
2021-06-08,2021,ARI,OAK,0,2,5,0
2021-06-08,2021,WAS,TBA,0,1,3,0
2021-06-08,2021,SFN,TEX,0,9,4,1
2021-06-09,2021,MIL,CIN,0,3,7,0
2021-06-09,2021,COL,MIA,0,4,3,1
2021-06-09,2021,ATL,PHI,0,1,2,0
2021-06-09,2021,LAN,PIT,0,2,1,1
2021-06-09,2021,CHN,SDN,0,3,1,1
2021-06-09,2021,CLE,SLN,0,2,8,0
2021-06-09,2021,KCA,ANA,0,1,6,0
2021-06-09,2021,NYN,BAL,0,14,1,1
2021-06-09,2021,HOU,BOS,0,8,3,1
2021-06-09,2021,TOR,CHA,0,6,2,1
2021-06-09,2021,SEA,DET,0,9,6,1
2021-06-09,2021,NYA,MIN,0,9,6,1
2021-06-09,2021,ARI,OAK,0,0,4,0
2021-06-09,2021,WAS,TBA,0,9,7,1
2021-06-09,2021,SFN,TEX,0,3,4,0
2021-06-10,2021,MIL,CIN,0,7,2,1
2021-06-10,2021,COL,MIA,0,4,11,0
2021-06-10,2021,ATL,PHI,0,3,4,0
2021-06-10,2021,LAN,PIT,0,6,3,1
2021-06-10,2021,HOU,BOS,0,8,12,0
2021-06-10,2021,TOR,CHA,0,2,5,0
2021-06-10,2021,SEA,DET,0,3,8,0
2021-06-10,2021,NYA,MIN,0,5,7,0
2021-06-10,2021,KCA,OAK,0,6,1,1
2021-06-11,2021,ANA,ARI,0,6,5,1
2021-06-11,2021,SLN,CHN,0,5,8,0
2021-06-11,2021,COL,CIN,0,5,11,0
2021-06-11,2021,TEX,LAN,0,1,12,0
2021-06-11,2021,ATL,MIA,0,3,4,0
2021-06-11,2021,PIT,MIL,0,4,7,0
2021-06-11,2021,SDN,NYN,0,2,3,0
2021-06-11,2021,SFN,WAS,0,1,0,1
2021-06-11,2021,TOR,BOS,0,5,6,0
2021-06-11,2021,SEA,CLE,0,0,7,0
2021-06-11,2021,CHA,DET,0,5,4,1
2021-06-11,2021,HOU,MIN,0,6,4,1
2021-06-11,2021,KCA,OAK,0,3,4,0
2021-06-11,2021,BAL,TBA,0,2,4,0
2021-06-12,2021,ANA,ARI,0,8,7,1
2021-06-12,2021,SLN,CHN,0,2,7,0
2021-06-12,2021,COL,CIN,0,3,10,0
2021-06-12,2021,TEX,LAN,0,12,1,1
2021-06-12,2021,ATL,MIA,0,2,4,0
2021-06-12,2021,PIT,MIL,0,4,7,0
2021-06-12,2021,SDN,NYN,0,1,4,0
2021-06-12,2021,NYA,PHI,0,7,8,0
2021-06-12,2021,SFN,WAS,0,0,2,0
2021-06-12,2021,SFN,WAS,0,2,1,1
2021-06-12,2021,TOR,BOS,0,7,2,1
2021-06-12,2021,SEA,CLE,0,4,5,0
2021-06-12,2021,CHA,DET,0,15,2,1
2021-06-12,2021,HOU,MIN,0,2,5,0
2021-06-12,2021,KCA,OAK,0,2,11,0
2021-06-12,2021,BAL,TBA,0,4,5,0
2021-06-13,2021,ANA,ARI,0,10,3,1
2021-06-13,2021,SLN,CHN,0,0,2,0
2021-06-13,2021,COL,CIN,0,2,6,0
2021-06-13,2021,TEX,LAN,0,3,5,0
2021-06-13,2021,ATL,MIA,0,6,4,1
2021-06-13,2021,PIT,MIL,0,2,5,0
2021-06-13,2021,SDN,NYN,0,7,3,1
2021-06-13,2021,NYA,PHI,0,0,7,0
2021-06-13,2021,SFN,WAS,0,0,5,0
2021-06-13,2021,TOR,BOS,0,18,4,1
2021-06-13,2021,SEA,CLE,0,6,2,1
2021-06-13,2021,CHA,DET,0,4,1,1
2021-06-13,2021,HOU,MIN,0,14,3,1
2021-06-13,2021,KCA,OAK,0,3,6,0
2021-06-13,2021,BAL,TBA,0,1,7,0
2021-06-14,2021,SDN,COL,0,2,3,0
2021-06-14,2021,PHI,LAN,0,1,3,0
2021-06-14,2021,CIN,MIL,0,10,2,1
2021-06-14,2021,CHN,NYN,0,2,5,0
2021-06-14,2021,ARI,SFN,0,2,5,0
2021-06-14,2021,MIA,SLN,0,2,4,0
2021-06-14,2021,PIT,WAS,0,2,3,0
2021-06-14,2021,TOR,BOS,0,1,2,0
2021-06-14,2021,TBA,CHA,0,5,2,1
2021-06-14,2021,BAL,CLE,0,3,4,0
2021-06-14,2021,DET,KCA,0,10,3,1
2021-06-14,2021,ANA,OAK,0,5,8,0
2021-06-14,2021,MIN,SEA,0,3,4,0
2021-06-15,2021,BOS,ATL,0,10,8,1
2021-06-15,2021,SDN,COL,0,4,8,0
2021-06-15,2021,PHI,LAN,0,3,5,0
2021-06-15,2021,CIN,MIL,0,2,1,1
2021-06-15,2021,CHN,NYN,0,2,3,0
2021-06-15,2021,ARI,SFN,0,8,9,0
2021-06-15,2021,MIA,SLN,0,1,2,0
2021-06-15,2021,PIT,WAS,0,1,8,0
2021-06-15,2021,TBA,CHA,0,0,3,0
2021-06-15,2021,BAL,CLE,0,2,7,0
2021-06-15,2021,TEX,HOU,0,3,6,0
2021-06-15,2021,DET,KCA,0,4,3,1
2021-06-15,2021,ANA,OAK,0,4,6,0
2021-06-15,2021,MIN,SEA,0,0,10,0
2021-06-15,2021,NYA,TOR,0,6,5,1
2021-06-16,2021,BOS,ATL,0,10,8,1
2021-06-16,2021,SDN,COL,0,7,8,0
2021-06-16,2021,PHI,LAN,0,2,0,1
2021-06-16,2021,CIN,MIL,0,2,1,1
2021-06-16,2021,CHN,NYN,0,3,6,0
2021-06-16,2021,ARI,SFN,0,7,13,0
2021-06-16,2021,MIA,SLN,0,0,1,0
2021-06-16,2021,PIT,WAS,0,1,3,0
2021-06-16,2021,TBA,CHA,0,7,8,0
2021-06-16,2021,BAL,CLE,0,7,8,0
2021-06-16,2021,TEX,HOU,0,4,8,0
2021-06-16,2021,DET,KCA,0,6,5,1
2021-06-16,2021,ANA,OAK,0,4,8,0
2021-06-16,2021,MIN,SEA,0,7,2,1
2021-06-16,2021,NYA,TOR,0,3,2,1
2021-06-17,2021,SLN,ATL,0,0,4,0
2021-06-17,2021,MIL,COL,0,3,7,0
2021-06-17,2021,CHN,NYN,0,2,0,1
2021-06-17,2021,CIN,SDN,0,4,6,0
2021-06-17,2021,ARI,SFN,0,3,10,0
2021-06-17,2021,DET,ANA,0,5,7,0
2021-06-17,2021,BAL,CLE,0,3,10,0
2021-06-17,2021,CHA,HOU,0,2,10,0
2021-06-17,2021,TBA,SEA,0,5,6,0
2021-06-17,2021,NYA,TOR,0,8,4,1
2021-06-18,2021,LAN,ARI,0,3,0,1
2021-06-18,2021,SLN,ATL,0,1,9,0
2021-06-18,2021,MIA,CHN,0,10,2,1
2021-06-18,2021,MIL,COL,0,5,6,0
2021-06-18,2021,CLE,PIT,0,10,11,0
2021-06-18,2021,CIN,SDN,0,2,8,0
2021-06-18,2021,PHI,SFN,0,3,5,0
2021-06-18,2021,NYN,WAS,0,0,1,0
2021-06-18,2021,DET,ANA,0,3,11,0
2021-06-18,2021,TOR,BAL,0,1,7,0
2021-06-18,2021,CHA,HOU,0,1,2,0
2021-06-18,2021,BOS,KCA,0,3,5,0
2021-06-18,2021,OAK,NYA,0,5,3,1
2021-06-18,2021,TBA,SEA,0,1,5,0
2021-06-18,2021,MIN,TEX,0,7,5,1
2021-06-19,2021,LAN,ARI,0,9,3,1
2021-06-19,2021,MIA,CHN,0,11,1,1
2021-06-19,2021,MIL,COL,0,6,5,1
2021-06-19,2021,CLE,PIT,0,3,6,0
2021-06-19,2021,CIN,SDN,0,5,7,0
2021-06-19,2021,PHI,SFN,0,13,6,1
2021-06-19,2021,NYN,WAS,0,5,1,1
2021-06-19,2021,NYN,WAS,0,2,6,0
2021-06-19,2021,DET,ANA,0,3,8,0
2021-06-19,2021,TOR,BAL,0,10,7,1
2021-06-19,2021,CHA,HOU,0,3,7,0
2021-06-19,2021,BOS,KCA,0,7,1,1
2021-06-19,2021,OAK,NYA,0,5,7,0
2021-06-19,2021,TBA,SEA,0,5,6,0
2021-06-19,2021,MIN,TEX,0,3,2,1
2021-06-20,2021,LAN,ARI,0,9,8,1
2021-06-20,2021,SLN,ATL,0,9,1,1
2021-06-20,2021,SLN,ATL,0,0,1,0
2021-06-20,2021,MIA,CHN,0,0,2,0
2021-06-20,2021,MIL,COL,0,7,6,1
2021-06-20,2021,CLE,PIT,0,2,1,1
2021-06-20,2021,CIN,SDN,0,2,3,0
2021-06-20,2021,PHI,SFN,0,2,11,0
2021-06-20,2021,NYN,WAS,0,2,5,0
2021-06-20,2021,DET,ANA,0,5,3,1
2021-06-20,2021,TOR,BAL,0,7,4,1
2021-06-20,2021,CHA,HOU,0,2,8,0
2021-06-20,2021,BOS,KCA,0,3,7,0
2021-06-20,2021,OAK,NYA,0,1,2,0
2021-06-20,2021,TBA,SEA,0,2,6,0
2021-06-20,2021,MIN,TEX,0,4,2,1
2021-06-21,2021,MIL,ARI,0,1,5,0
2021-06-21,2021,CLE,CHN,0,4,0,1
2021-06-21,2021,ATL,NYN,0,2,4,0
2021-06-21,2021,ATL,NYN,0,1,0,1
2021-06-21,2021,LAN,SDN,0,2,6,0
2021-06-21,2021,HOU,BAL,0,10,2,1
2021-06-21,2021,CIN,MIN,0,5,7,0
2021-06-21,2021,OAK,TEX,0,3,8,0
2021-06-22,2021,MIL,ARI,0,5,0,1
2021-06-22,2021,CLE,CHN,0,1,7,0
2021-06-22,2021,TOR,MIA,0,2,1,1
2021-06-22,2021,ATL,NYN,0,3,0,1
2021-06-22,2021,WAS,PHI,0,3,2,1
2021-06-22,2021,CHA,PIT,0,3,6,0
2021-06-22,2021,LAN,SDN,0,2,3,0
2021-06-22,2021,SFN,ANA,0,5,0,1
2021-06-22,2021,HOU,BAL,0,3,1,1
2021-06-22,2021,SLN,DET,0,2,8,0
2021-06-22,2021,CIN,MIN,0,10,7,1
2021-06-22,2021,KCA,NYA,0,6,5,1
2021-06-22,2021,COL,SEA,0,1,2,0
2021-06-22,2021,BOS,TBA,0,9,5,1
2021-06-22,2021,OAK,TEX,0,13,6,1
2021-06-23,2021,MIL,ARI,0,3,2,1
2021-06-23,2021,TOR,MIA,0,3,1,1
2021-06-23,2021,ATL,NYN,0,3,7,0
2021-06-23,2021,WAS,PHI,0,13,12,1
2021-06-23,2021,CHA,PIT,0,4,3,1
2021-06-23,2021,LAN,SDN,0,3,5,0
2021-06-23,2021,SFN,ANA,0,9,3,1
2021-06-23,2021,HOU,BAL,0,13,0,1
2021-06-23,2021,SLN,DET,0,2,6,0
2021-06-23,2021,KCA,NYA,0,5,6,0
2021-06-23,2021,COL,SEA,0,5,2,1
2021-06-23,2021,BOS,TBA,0,2,8,0
2021-06-23,2021,OAK,TEX,0,3,5,0
2021-06-24,2021,ATL,CIN,0,3,5,0
2021-06-24,2021,CHN,LAN,0,4,0,1
2021-06-24,2021,WAS,MIA,0,7,3,1
2021-06-24,2021,PIT,SLN,0,8,2,1
2021-06-24,2021,HOU,DET,0,12,3,1
2021-06-24,2021,CLE,MIN,0,4,1,1
2021-06-24,2021,KCA,NYA,0,1,8,0
2021-06-24,2021,BOS,TBA,0,0,1,0
2021-06-24,2021,OAK,TEX,0,5,1,1
2021-06-24,2021,BAL,TOR,0,0,9,0
2021-06-25,2021,ATL,CIN,0,3,2,1
2021-06-25,2021,CHN,LAN,0,2,6,0
2021-06-25,2021,WAS,MIA,0,2,11,0
2021-06-25,2021,COL,MIL,0,4,5,0
2021-06-25,2021,PHI,NYN,0,1,2,0
2021-06-25,2021,PHI,NYN,0,2,1,1
2021-06-25,2021,ARI,SDN,0,5,11,0
2021-06-25,2021,OAK,SFN,0,0,2,0
2021-06-25,2021,PIT,SLN,0,5,4,1
2021-06-25,2021,NYA,BOS,0,3,5,0
2021-06-25,2021,SEA,CHA,0,9,3,1
2021-06-25,2021,CLE,MIN,0,7,8,0
2021-06-25,2021,ANA,TBA,0,3,4,0
2021-06-25,2021,KCA,TEX,0,4,9,0
2021-06-25,2021,BAL,TOR,0,6,5,1
2021-06-26,2021,ATL,CIN,0,1,4,0
2021-06-26,2021,CHN,LAN,0,2,3,0
2021-06-26,2021,WAS,MIA,0,2,3,0
2021-06-26,2021,COL,MIL,0,4,10,0
2021-06-26,2021,PHI,NYN,0,3,4,0
2021-06-26,2021,ARI,SDN,0,10,1,1
2021-06-26,2021,OAK,SFN,0,5,6,0
2021-06-26,2021,PIT,SLN,0,1,3,0
2021-06-26,2021,NYA,BOS,0,2,4,0
2021-06-26,2021,SEA,CHA,0,3,2,1
2021-06-26,2021,HOU,DET,0,1,3,0
2021-06-26,2021,HOU,DET,0,3,2,1
2021-06-26,2021,ANA,TBA,0,3,13,0
2021-06-26,2021,KCA,TEX,0,0,8,0
2021-06-26,2021,BAL,TOR,0,4,12,0
2021-06-27,2021,ATL,CIN,0,4,0,1
2021-06-27,2021,CHN,LAN,0,1,7,0
2021-06-27,2021,WAS,MIA,0,5,1,1
2021-06-27,2021,COL,MIL,0,0,5,0
2021-06-27,2021,PHI,NYN,0,4,2,1
2021-06-27,2021,ARI,SDN,0,4,5,0
2021-06-27,2021,OAK,SFN,0,6,2,1
2021-06-27,2021,PIT,SLN,0,7,2,1
2021-06-27,2021,NYA,BOS,0,2,9,0
2021-06-27,2021,SEA,CHA,0,5,7,0
2021-06-27,2021,HOU,DET,0,1,2,0
2021-06-27,2021,CLE,MIN,0,2,8,0
2021-06-27,2021,ANA,TBA,0,6,4,1
2021-06-27,2021,KCA,TEX,0,1,4,0
2021-06-27,2021,BAL,TOR,0,2,5,0
2021-06-28,2021,PHI,CIN,0,4,12,0
2021-06-28,2021,PIT,COL,0,0,2,0
2021-06-28,2021,SFN,LAN,0,2,3,0
2021-06-28,2021,CHN,MIL,0,4,14,0
2021-06-28,2021,ARI,SLN,0,1,7,0
2021-06-28,2021,NYN,WAS,0,4,8,0
2021-06-28,2021,KCA,BOS,0,5,6,0
2021-06-28,2021,DET,CLE,0,5,13,0
2021-06-28,2021,BAL,HOU,0,9,7,1
2021-06-28,2021,ANA,NYA,0,5,3,1
2021-06-29,2021,NYN,ATL,0,4,3,1
2021-06-29,2021,SDN,CIN,0,5,4,1
2021-06-29,2021,PIT,COL,0,0,8,0
2021-06-29,2021,SFN,LAN,0,1,3,0
2021-06-29,2021,CHN,MIL,0,1,2,0
2021-06-29,2021,MIA,PHI,0,3,4,0
2021-06-29,2021,ARI,SLN,0,2,3,0
2021-06-29,2021,TBA,WAS,0,3,4,0
2021-06-29,2021,KCA,BOS,0,6,7,0
2021-06-29,2021,MIN,CHA,0,6,7,0
2021-06-29,2021,BAL,HOU,0,13,3,1
2021-06-29,2021,ANA,NYA,0,5,11,0
2021-06-29,2021,TEX,OAK,0,5,4,1
2021-06-29,2021,SEA,TOR,0,3,9,0
2021-06-30,2021,NYN,ATL,0,2,20,0
2021-06-30,2021,SDN,CIN,0,7,5,1
2021-06-30,2021,PIT,COL,0,2,6,0
2021-06-30,2021,CHN,MIL,0,7,15,0
2021-06-30,2021,MIA,PHI,0,11,6,1
2021-06-30,2021,ARI,SLN,0,4,7,0
2021-06-30,2021,TBA,WAS,0,6,15,0
2021-06-30,2021,KCA,BOS,0,2,6,0
2021-06-30,2021,MIN,CHA,0,3,13,0
2021-06-30,2021,DET,CLE,0,9,4,1
2021-06-30,2021,DET,CLE,0,7,1,1
2021-06-30,2021,BAL,HOU,0,5,2,1
2021-06-30,2021,ANA,NYA,0,11,8,1
2021-06-30,2021,TEX,OAK,0,1,3,0
2021-06-30,2021,SEA,TOR,0,9,7,1
2021-07-01,2021,SFN,ARI,0,3,5,0
2021-07-01,2021,NYN,ATL,0,3,4,0
2021-07-01,2021,SDN,CIN,0,4,5,0
2021-07-01,2021,SLN,COL,0,2,5,0
2021-07-01,2021,MIL,PIT,0,7,2,1
2021-07-01,2021,LAN,WAS,0,6,2,1
2021-07-01,2021,KCA,BOS,0,1,15,0
2021-07-01,2021,MIN,CHA,0,5,8,0
